name,link,id,tags
Appending String,https://www.spoj.com/problems/GOC11A,GOC11A,['goc-s01e01']
Sanvi Hates Palindrome,https://www.spoj.com/problems/GOC11B,GOC11B,['goc-s01e01']
Ada and Rain,https://www.spoj.com/problems/ADARAIN,ADARAIN,"['sweep', 'segment-tree-73']"
Archery Training,https://www.spoj.com/problems/BLMIRINA,BLMIRINA,['geometry']
Mayonnaise Arrow,https://www.spoj.com/problems/BLMIRANA,BLMIRANA,['geometry']
Super Amoeba,https://www.spoj.com/problems/BLAMOEBA,BLAMOEBA,['math']
Ada and Plus,https://www.spoj.com/problems/ADAPLUS,ADAPLUS,['precalculation']
Ada and Plants,https://www.spoj.com/problems/ADAPLANT,ADAPLANT,"['rmq-4', 'twopointers']"
Ada and Teams,https://www.spoj.com/problems/ADATEAMS,ADATEAMS,['combinatorics']
Ada and Indexing,https://www.spoj.com/problems/ADAINDEX,ADAINDEX,['trie-1']
Ada and Queue,https://www.spoj.com/problems/ADAQUEUE,ADAQUEUE,['queue']
Ada and Game,https://www.spoj.com/problems/ADAGAME,ADAGAME,['dynamic-programming']
Ada and Spring Cleaning,https://www.spoj.com/problems/ADACLEAN,ADACLEAN,"['hashing', 'suffix-array-8', 'lcp']"
Shoumiks Weakness,https://www.spoj.com/problems/WEAKSMK,WEAKSMK,[]
Friend Zoned,https://www.spoj.com/problems/FRNDZND,FRNDZND,[]
Ada and Field,https://www.spoj.com/problems/ADAFIELD,ADAFIELD,"['binary-search', 'datastructures']"
Ada and Cycle,https://www.spoj.com/problems/ADACYCLE,ADACYCLE,[]
Ada and Fence,https://www.spoj.com/problems/ADAFENCE,ADAFENCE,"['datastructures', 'pointers']"
Ada and List,https://www.spoj.com/problems/ADALIST,ADALIST,"['tree', 'datastructures']"
Ada and Path,https://www.spoj.com/problems/ADAPATH,ADAPATH,"['max-flow', 'matching']"
Ada and Cities,https://www.spoj.com/problems/ADACITY,ADACITY,"['shortest-path', 'max-flow', 'matching']"
Finding the way,https://www.spoj.com/problems/TAP2016B,TAP2016B,[]
Correlations,https://www.spoj.com/problems/TAP2016C,TAP2016C,[]
Drawing triangles,https://www.spoj.com/problems/TAP2016D,TAP2016D,[]
Grumpy uncle,https://www.spoj.com/problems/TAP2016E,TAP2016E,[]
"Congratulations, Fidel!",https://www.spoj.com/problems/TAP2016F,TAP2016F,[]
Efficient managing,https://www.spoj.com/problems/TAP2016G,TAP2016G,[]
New TAP,https://www.spoj.com/problems/TAP2016H,TAP2016H,[]
Insect invasion,https://www.spoj.com/problems/TAP2016I,TAP2016I,[]
Joining lines,https://www.spoj.com/problems/TAP2016J,TAP2016J,[]
Koalas,https://www.spoj.com/problems/TAP2016K,TAP2016K,[]
Leonardo de Pisa,https://www.spoj.com/problems/TAP2016L,TAP2016L,[]
Single substitutions,https://www.spoj.com/problems/REDSUBLIA,REDSUBLIA,[]
Ada and Easy Game,https://www.spoj.com/problems/ADAGAME2,ADAGAME2,"['game-theory-1', 'nimbers']"
Guess the Queue,https://www.spoj.com/problems/BDOI16A,BDOI16A,['datastructures']
Beautiful Factorial Game,https://www.spoj.com/problems/BDOI16B,BDOI16B,['numbertheory']
Counting Magical Permutatitons,https://www.spoj.com/problems/BDOI16C,BDOI16C,[]
One Punch Man,https://www.spoj.com/problems/BDOI16D,BDOI16D,[]
Village Fair,https://www.spoj.com/problems/BDOI16E,BDOI16E,[]
Sinha and Eggs,https://www.spoj.com/problems/SINEGGS,SINEGGS,[]
Descending Alternating Sums,https://www.spoj.com/problems/DALTSUM,DALTSUM,[]
Boat Burglary,https://www.spoj.com/problems/BURGLARY,BURGLARY,"['divide-and-conquer', 'brute-force']"
Ghost Town,https://www.spoj.com/problems/COUNT1IT,COUNT1IT,[]
Urinals,https://www.spoj.com/problems/URI,URI,[]
Try to complete,https://www.spoj.com/problems/TRYCOMP,TRYCOMP,[]
Pizza Store and Gasoline,https://www.spoj.com/problems/GASOLINE,GASOLINE,[]
Game of Iron Thrones,https://www.spoj.com/problems/GOIT,GOIT,[]
Coin Fight,https://www.spoj.com/problems/KATHTHI2,KATHTHI2,[]
IIITM Student,https://www.spoj.com/problems/IIITMSTUD,IIITMSTUD,['maths-2']
Yet Another Xor Sequence,https://www.spoj.com/problems/YAXS,YAXS,"['adhoc-19', 'xor-2', 'bitwise']"
Movie Fan,https://www.spoj.com/problems/MOVIFAN,MOVIFAN,[]
How many can you sort?,https://www.spoj.com/problems/SORTMUCH,SORTMUCH,[]
VEGETABLE SHOPKEEPER 3,https://www.spoj.com/problems/WEIGHT3,WEIGHT3,[]
Counting WOW-Substrings,https://www.spoj.com/problems/WOWSUBSTR,WOWSUBSTR,[]
Counting WOW-Substrings2,https://www.spoj.com/problems/WOWSUBSTR2,WOWSUBSTR2,[]
Coincidence,https://www.spoj.com/problems/BLLUCK,BLLUCK,[]
Width of The Lost Box,https://www.spoj.com/problems/LOSTBOX,LOSTBOX,[]
Martian Colony,https://www.spoj.com/problems/MARSCOL,MARSCOL,[]
Alphabetic Rope,https://www.spoj.com/problems/AROPE,AROPE,[]
Alphabetic Rope2,https://www.spoj.com/problems/AROPE2,AROPE2,[]
Alphabetic Rope3,https://www.spoj.com/problems/AROPE3,AROPE3,[]
GO GOA GONE,https://www.spoj.com/problems/ALCATRAZ2,ALCATRAZ2,"['math', 'combinatorics', 'ad-hoc-1', 'adhoc']"
Game of MODs,https://www.spoj.com/problems/GMMOD,GMMOD,[]
Can you draw it or not?,https://www.spoj.com/problems/DRAWIT,DRAWIT,"['graph-theory', 'adhoc']"
Runner Game,https://www.spoj.com/problems/NPC2016A,NPC2016A,[]
Strange Waca,https://www.spoj.com/problems/NPC2016C,NPC2016C,[]
Quest Hunter,https://www.spoj.com/problems/NPC2016E,NPC2016E,[]
Prime is fun,https://www.spoj.com/problems/ARRPRM,ARRPRM,"['numbertheory', 'dp-202']"
Easy GCD,https://www.spoj.com/problems/GCDEASY,GCDEASY,[]
Moumita and Assignments,https://www.spoj.com/problems/MAS,MAS,"['math', 'newyear2017']"
Luke vs. Darth Vader,https://www.spoj.com/problems/LVADER,LVADER,['combinatorics']
TWO STRINGS,https://www.spoj.com/problems/HARSTR,HARSTR,[]
THE HONEYCOMB MAZE,https://www.spoj.com/problems/ALCATRAZ3,ALCATRAZ3,"['graph-theory', 'graph', 'bfs', 'dfs']"
Ada and Trip,https://www.spoj.com/problems/ADATRIP,ADATRIP,"['shortest-path', 'bfs', 'dijkstra-s-algorithm']"
Ada and Nucleobase,https://www.spoj.com/problems/ADAMATCH,ADAMATCH,"['fast-fourier-transofm', 'polynomial-multiplication']"
Ada and Diary,https://www.spoj.com/problems/ADAHACK,ADAHACK,"['number-theory', 'inversion']"
Ada and Rain II,https://www.spoj.com/problems/ADARAINB,ADARAINB,['sweep']
Ada and Orange Tree,https://www.spoj.com/problems/ADAORANG,ADAORANG,"['dfs', 'lowest-common-ancestor']"
Ada and Island,https://www.spoj.com/problems/ADASEA,ADASEA,"['probability-theory', 'dfs']"
Ada and Homework,https://www.spoj.com/problems/ADAHW,ADAHW,"['number-theory', 'fast-prime-factorization']"
Ada and Coins,https://www.spoj.com/problems/ADACOINS,ADACOINS,"['dynamic-programming', 'datastructures']"
Ada and Manure,https://www.spoj.com/problems/ADADUNG,ADADUNG,['number-theory']
Ada and GCD,https://www.spoj.com/problems/ADAGCD,ADAGCD,"['number-theory', 'datastructures']"
Ada and Numbering,https://www.spoj.com/problems/ADANUM,ADANUM,"['sorting', 'algorithm', 'sweep']"
Ada and Carrot,https://www.spoj.com/problems/ADACAROT,ADACAROT,['number-theory']
Ada and Species,https://www.spoj.com/problems/ADACABAA,ADACABAA,"['sorting', 'datastructures']"
Ada and Travelling Salesman,https://www.spoj.com/problems/ADASALES,ADASALES,"['dynamic-programming', 'tree']"
Ada and Cucumber,https://www.spoj.com/problems/ADAPICK,ADAPICK,"['geometry', 'sweep']"
Ada and Apple,https://www.spoj.com/problems/ADAAPPLE,ADAAPPLE,"['tree', 'datastructures']"
Ada and Aphids,https://www.spoj.com/problems/ADAAPHID,ADAAPHID,['datastructures']
Bernoulli numbers,https://www.spoj.com/problems/BERNULLI,BERNULLI,"['simple-math', 'math', 'number-theory']"
THE LAST SHOT,https://www.spoj.com/problems/LASTSHOT,LASTSHOT,['dfs']
Class Leader,https://www.spoj.com/problems/CLSLDR,CLSLDR,['linked-list-1']
Sabbir and Game,https://www.spoj.com/problems/SABBIRGAME,SABBIRGAME,[]
Ada and Unique Vegetable,https://www.spoj.com/problems/ADAUNIQ,ADAUNIQ,"['sorting', 'algorithm', 'sweep']"
Sabbir and gcd problem,https://www.spoj.com/problems/GCDS,GCDS,[]
Ada and Plum,https://www.spoj.com/problems/ADAVISIT,ADAVISIT,"['decomposition', 'datastructures', 'lowest-common-ancestor']"
Jerry and his cheese,https://www.spoj.com/problems/JERRY,JERRY,['newyear2017']
Non Coprime Sequences,https://www.spoj.com/problems/COPSEQ,COPSEQ,[]
Sabbir and gifts,https://www.spoj.com/problems/SGIFT,SGIFT,[]
Non Coprime Sequences(Hard),https://www.spoj.com/problems/COPSEQH,COPSEQH,[]
Ada and Tomato,https://www.spoj.com/problems/ADATOMAT,ADATOMAT,['sorting']
Ada and Mulberry,https://www.spoj.com/problems/ADABERRY,ADABERRY,['datastructures']
Namit In Trouble,https://www.spoj.com/problems/NGIRL,NGIRL,[]
PLAYGAME,https://www.spoj.com/problems/PLAYGAME,PLAYGAME,[]
AAO KABHI HAWELI PE :P,https://www.spoj.com/problems/JHAGIRLS,JHAGIRLS,[]
Ada and CAPTCHA,https://www.spoj.com/problems/ADAROBOT,ADAROBOT,"['sorting', 'dynamic-programming', 'sweep']"
Zen And His Crush,https://www.spoj.com/problems/ZCR,ZCR,"['probability-theory', 'dynamic-programming']"
TV Schedule,https://www.spoj.com/problems/URJC2_A,URJC2_A,[]
Playing Darts,https://www.spoj.com/problems/URJC2_B,URJC2_B,[]
Stressful Activities,https://www.spoj.com/problems/URJC2_E,URJC2_E,[]
Fractals,https://www.spoj.com/problems/URJC2_F,URJC2_F,[]
Eat Pray Love,https://www.spoj.com/problems/AGPC01G,AGPC01G,[]
Ada and Zoo,https://www.spoj.com/problems/ADAZOO,ADAZOO,['dynamic-programming']
Math is Love,https://www.spoj.com/problems/MATHLOVE,MATHLOVE,"['bruteforce-4', 'binarysearch-9']"
Just One Swap,https://www.spoj.com/problems/JOSWAP,JOSWAP,[]
Simple Path,https://www.spoj.com/problems/SIMPLEPATH,SIMPLEPATH,[]
Matrix Multiplication 2K,https://www.spoj.com/problems/MATRMUL0,MATRMUL0,['matrix']
Binary Game Reloaded,https://www.spoj.com/problems/BG2,BG2,[]
ShaatChara,https://www.spoj.com/problems/GAMEMVS,GAMEMVS,['game-theory-1']
Fibonacci Polynomial,https://www.spoj.com/problems/FIBONOMIAL,FIBONOMIAL,[]
Highschool Homework,https://www.spoj.com/problems/HSHW,HSHW,['adhoc']
University Homework,https://www.spoj.com/problems/UNIHW,UNIHW,[]
Halum and Candies,https://www.spoj.com/problems/HALCAND,HALCAND,[]
All in One,https://www.spoj.com/problems/ALLIN1,ALLIN1,['binary-tree']
"Januarius, The Travelling Clairvoyant",https://www.spoj.com/problems/JAN,JAN,[]
The Idol,https://www.spoj.com/problems/IDO,IDO,[]
Boss Baby,https://www.spoj.com/problems/NAJBB,NAJBB,[]
RPS Warfare,https://www.spoj.com/problems/RPSWAR,RPSWAR,[]
Fibonacci and Easy GCD,https://www.spoj.com/problems/INS17M,INS17M,['math']
House Buying Optimizations,https://www.spoj.com/problems/HOUSEBUY,HOUSEBUY,"['brute-force', 'backtracking', 'optimization', 'manhattan-distance', 'pruning']"
If Chain,https://www.spoj.com/problems/IFCHAIN,IFCHAIN,[]
Paragliding Trip,https://www.spoj.com/problems/PARAG,PARAG,[]
Those College Days! ,https://www.spoj.com/problems/IIITD1,IIITD1,['math']
SLIS,https://www.spoj.com/problems/QUERYIT,QUERYIT,['segment-tree-1']
Urdhva - Tiryag Bhyam ,https://www.spoj.com/problems/URD,URD,['algorithm-2']
NEO,https://www.spoj.com/problems/NEO2,NEO2,[]
Ada and Power,https://www.spoj.com/problems/ADAPOWER,ADAPOWER,['probability-theory']
THE SHORTEST PATH ,https://www.spoj.com/problems/ALCATRAZ4,ALCATRAZ4,[]
Ada and Birthday,https://www.spoj.com/problems/ADAGIFT,ADAGIFT,['primality-test']
Ada and Scarecrow,https://www.spoj.com/problems/ADACROW,ADACROW,"['np-hard', 'branch-and-bound', 'kernel']"
Ada and Tulips,https://www.spoj.com/problems/ADASEED,ADASEED,['algorithm']
Ada and Party,https://www.spoj.com/problems/ADAPARTY,ADAPARTY,"['probability-theory', 'np-hard', 'datastructures']"
Ada and Parties,https://www.spoj.com/problems/ADAPARTI,ADAPARTI,"['graph', 'np-hard', 'parametrized']"
Ada and Connections,https://www.spoj.com/problems/ADACON,ADACON,['number-theory']
Harbinger vs Sciencepal,https://www.spoj.com/problems/R6PL,R6PL,['dynamic-programming']
Ada and Taxes,https://www.spoj.com/problems/ADATAXES,ADATAXES,"['number-theory', 'datastructures']"
Save Lord Tachanka,https://www.spoj.com/problems/TACHANKA,TACHANKA,['bfs']
Ada and Greenflies,https://www.spoj.com/problems/ADAGF,ADAGF,"['sorting', 'datastructures']"
The Permutation Game Again,https://www.spoj.com/problems/TPGA,TPGA,[]
Chessboard State 1: National Chess Tournament,https://www.spoj.com/problems/CSTATE1,CSTATE1,[]
Chessboard State 2: International Chess Tournament,https://www.spoj.com/problems/CSTATE2,CSTATE2,[]
Chessboard State 3: Intergalactic Chess Tournament,https://www.spoj.com/problems/CSTATE3,CSTATE3,[]
Where The Friends Meet!,https://www.spoj.com/problems/WTFM,WTFM,[]
Degree of a Tree,https://www.spoj.com/problems/TREEDEGREE,TREEDEGREE,"['tree', 'datastructures']"
Flirtatious Verma,https://www.spoj.com/problems/VDATE,VDATE,[]
SUMMATION,https://www.spoj.com/problems/SUMMATION,SUMMATION,['math-number-theory']
Ada and Cherry,https://www.spoj.com/problems/ADACHERY,ADACHERY,"['graph', 'datastructures', 'algorithm']"
Right Shift,https://www.spoj.com/problems/RSHIFT,RSHIFT,['adhoc']
Share It,https://www.spoj.com/problems/SHAREIT,SHAREIT,[]
Ada and Panels,https://www.spoj.com/problems/ADAPANEL,ADAPANEL,"['combinatorics', 'scc']"
Ada and Lychees,https://www.spoj.com/problems/ADALICI,ADALICI,"['tree', 'ancestor']"
SOLVEIT,https://www.spoj.com/problems/SOLVEIT,SOLVEIT,[]
Apoorv and Maximum Inversion,https://www.spoj.com/problems/SAS001,SAS001,['datastructures']
Apoorv and Math problem,https://www.spoj.com/problems/SAS002,SAS002,['math-number-theory']
Walk home together,https://www.spoj.com/problems/WHT,WHT,[]
KNIGHTS level testing,https://www.spoj.com/problems/KNIGHTSG,KNIGHTSG,[]
Ada and Replant,https://www.spoj.com/problems/ADAGROW,ADAGROW,[]
Ada and Bloom,https://www.spoj.com/problems/ADABLOOM,ADABLOOM,"['matching', 'graph']"
Sanvi and Magical Numbers,https://www.spoj.com/problems/SANVI,SANVI,[]
Frog Party,https://www.spoj.com/problems/FROGPARTY,FROGPARTY,[]
Minions v/s Minions,https://www.spoj.com/problems/MINVSMIN,MINVSMIN,[]
Nearest Neighbor Search,https://www.spoj.com/problems/NNS,NNS,[]
First to meet the spaceship,https://www.spoj.com/problems/MEETSHIP,MEETSHIP,[]
Ada and Terramorphing,https://www.spoj.com/problems/ADAPHOTO,ADAPHOTO,"['probability-theory', 'hashing', 'suffix-array-8']"
Meh and Mini Splendor,https://www.spoj.com/problems/SPLEND1,SPLEND1,"['game', 'game-theory-1']"
Ada and Expenses,https://www.spoj.com/problems/ADASUM,ADASUM,['combinatorics']
Ada and Servers,https://www.spoj.com/problems/ADABASH,ADABASH,"['graph', 'bash']"
Ada and Roads,https://www.spoj.com/problems/ADAROADS,ADAROADS,['datastructures']
Ada and Kohlrabi,https://www.spoj.com/problems/ADAKOHL,ADAKOHL,"['number-theory', 'geometry']"
nth number,https://www.spoj.com/problems/THREENUMBERS,THREENUMBERS,[]
Ada and Harvest,https://www.spoj.com/problems/ADACROP,ADACROP,['datastructures']
Billi and Kaddu,https://www.spoj.com/problems/BILLI,BILLI,[]
Ada and Digits,https://www.spoj.com/problems/ADADIG,ADADIG,"['number-theory', 'recursion']"
Ada and TicTacToe,https://www.spoj.com/problems/ADAQUBIC,ADAQUBIC,"['dynamic-programming', 'game-theory-1', 'optimization']"
Ada and Contact,https://www.spoj.com/problems/ADAPHONE,ADAPHONE,"['sorting', 'tree', 'algorithm', 'sweep']"
Angry Siam,https://www.spoj.com/problems/HRSIAM,HRSIAM,['sqrt-decomp']
N..K..Divide,https://www.spoj.com/problems/NKDIV,NKDIV,"['number-theory', 'game-theory-1']"
Mahammad and strings,https://www.spoj.com/problems/SORTOUT,SORTOUT,['sorting']
Match me if you can,https://www.spoj.com/problems/STRMATCH,STRMATCH,['string-matching']
Mean of array,https://www.spoj.com/problems/MEANARR,MEANARR,['datastructures']
K-dominant array,https://www.spoj.com/problems/KDOMINO,KDOMINO,[]
Alien Language,https://www.spoj.com/problems/CODWRECK4,CODWRECK4,[]
Ada and Unstable Sort,https://www.spoj.com/problems/ADAUSORT,ADAUSORT,['sorting']
Ada and Friends,https://www.spoj.com/problems/ADAFRIEN,ADAFRIEN,"['sorting', 'datastructures']"
Ada and Subsequence,https://www.spoj.com/problems/ADASEQEN,ADASEQEN,['dynamic-programming']
Ada and Branches,https://www.spoj.com/problems/ADABRANC,ADABRANC,"['sorting', 'graph']"
Ada and Trees,https://www.spoj.com/problems/ADATREE,ADATREE,['datastructures']
Ada and Fimbers,https://www.spoj.com/problems/ADAFIMBR,ADAFIMBR,['game-theory-1']
Ada and Digits 2,https://www.spoj.com/problems/ADADIGIT,ADADIGIT,['number-theory']
Ada and Plants 2,https://www.spoj.com/problems/ADAPLNTS,ADAPLNTS,[]
Ada and Substring,https://www.spoj.com/problems/ADASTRNG,ADASTRNG,['suffix-array-8']
Ada and Football,https://www.spoj.com/problems/ADAFTBLL,ADAFTBLL,"['sorting', 'tree', 'algorithm', 'sweep']"
Ada and Jobs,https://www.spoj.com/problems/ADAJOBS,ADAJOBS,['string-matching']
Ada and Squares,https://www.spoj.com/problems/ADASQR,ADASQR,"['datastructures', 'sweep', 'precalculation', 'twopointers']"
Ada and Mold,https://www.spoj.com/problems/ADAMOLD,ADAMOLD,['dynamic-programming']
Catering Contracts,https://www.spoj.com/problems/CATER,CATER,"['dynamic-programming', 'tree', 'ioitc']"
Ada and Hose,https://www.spoj.com/problems/ADAHOSE,ADAHOSE,['min-cut']
Amazing Factor Sequence (hard),https://www.spoj.com/problems/AFS3,AFS3,"['convex-hull', 'stern-brocot-tree']"
Factorial Modulo Prime,https://www.spoj.com/problems/FACTMODP,FACTMODP,"['number-theory', 'fft-2', 'polynomial-multiplication', 'lagrange-interpolation', 'bostan-gaudry-schost-2']"
Find Linear Recurrence,https://www.spoj.com/problems/FINDLR,FINDLR,"['linear-recurrence', 'berlekamp-massey', 'reeds-sloane', 'linear-equations']"
Ada and Chess,https://www.spoj.com/problems/ADACHESS,ADACHESS,[]
Ada and Palaces,https://www.spoj.com/problems/ADACHES2,ADACHES2,"['dynamic-programming', 'chess', 'sequences']"
LCM Pesticide,https://www.spoj.com/problems/LCMP,LCMP,[]
Ada and Lemon 1,https://www.spoj.com/problems/ADALEMON,ADALEMON,[]
Ada and Lemon 2,https://www.spoj.com/problems/ADACITRS,ADACITRS,[]
Ada and Alley,https://www.spoj.com/problems/ADACUT,ADACUT,[]
Ada and Tomel,https://www.spoj.com/problems/ADATOMEL,ADATOMEL,[]
Ada and Furrows,https://www.spoj.com/problems/ADAFUROW,ADAFUROW,[]
Ada and Salesman,https://www.spoj.com/problems/ADASALE,ADASALE,[]
Ada and Graft,https://www.spoj.com/problems/ADAGRAFT,ADAGRAFT,[]
Lannister Army,https://www.spoj.com/problems/LARMY,LARMY,"['dynamic-programming', 'divide-and-conquer']"
Ada and Banquet,https://www.spoj.com/problems/ADABANKET,ADABANKET,[]
Ada and Dahlia,https://www.spoj.com/problems/ADAHLIA,ADAHLIA,[]
NT Games,https://www.spoj.com/problems/NTG,NTG,['numbertheory']
Taskin and apple tree,https://www.spoj.com/problems/TAKIN,TAKIN,[]
Ada and Game of Divisors,https://www.spoj.com/problems/ADAGAME4,ADAGAME4,[]
Ada and Sets,https://www.spoj.com/problems/ADASETS,ADASETS,[]
Ada and Prime,https://www.spoj.com/problems/ADAPRIME,ADAPRIME,[]
Ada and Palace Game,https://www.spoj.com/problems/ADAGAME5,ADAGAME5,[]
Ada and Christmas,https://www.spoj.com/problems/ADAXMAS,ADAXMAS,[]
Ada and Primal Fear,https://www.spoj.com/problems/ADAFEAR,ADAFEAR,[]
Adrita and Marbles,https://www.spoj.com/problems/ADAM1,ADAM1,[]
Counting Child,https://www.spoj.com/problems/CTTC,CTTC,[]
Jalil Got TLE,https://www.spoj.com/problems/JGTLE,JGTLE,[]
Adrita and Her Bike Ride,https://www.spoj.com/problems/ADRABR,ADRABR,[]
Seetha’s Unique Game,https://www.spoj.com/problems/SEUG,SEUG,[]
Ada and Pet,https://www.spoj.com/problems/ADAPET,ADAPET,[]
Prefix Square Free Words,https://www.spoj.com/problems/PSFWORDS,PSFWORDS,"['dynamic-programming', 'inclusion-exclusion']"
Palindrome Maker,https://www.spoj.com/problems/PALMKR,PALMKR,"['dynamic-programming', 'greedy']"
Chiaki With Intervals,https://www.spoj.com/problems/INTDSET,INTDSET,"['dynamic-programming', 'datastructures']"
Chiaki With Intervals (Easy),https://www.spoj.com/problems/INTDSET2,INTDSET2,"['dynamic-programming', 'bitmasks']"
Counting Divisors (general),https://www.spoj.com/problems/DIVCNTK,DIVCNTK,"['sub-linear', 'fast-prime-counting']"
Chiaki Sequence,https://www.spoj.com/problems/A001856,A001856,['adhoc']
The Sum of Unitary Divisors,https://www.spoj.com/problems/UDIVSUM,UDIVSUM,['dirichlet-convolution']
Just a Palindrome,https://www.spoj.com/problems/JUSTAPAL,JUSTAPAL,['string-matching']
Prime Pesticide,https://www.spoj.com/problems/PRIMEP,PRIMEP,[]
Gray Code and Twos Complement,https://www.spoj.com/problems/GCATC,GCATC,['dynamic-programming']
Tower of Hanoi Movement - Hard,https://www.spoj.com/problems/TOHMOVE2,TOHMOVE2,[]
Bucket Selection,https://www.spoj.com/problems/SELECTION,SELECTION,"['sorting', 'datastructures']"
